cluster,gene,p_val,p_val_adj,avg_log2FC,pct.1,pct.2
2,Tex21,1.4160711192374836e-5,0.3723700615146887,0.9022061860520362,0.581,0.214
2,Eng,1.4165091924928851e-5,0.3724852572579291,0.13013679092991437,0.953,0.487
2,Celf5,1.4182980200590045e-5,0.3729556473547158,0.22239242133644765,0.93,0.584
2,Dpf3,1.4219205249822911e-5,0.37390822124934325,0.21742069182834334,0.93,0.525
2,Pml,1.425592157666833e-5,0.37487371378007045,0.3178115637247072,0.884,0.769
2,Gm12573,1.4368709247217797e-5,0.37783957836483917,0.32625912614072405,0.93,0.441
2,She,1.4374487956322085e-5,0.37799153529944557,0.13960448604071088,0.93,0.441
2,Ucn2,1.4382195799681082e-5,0.37819422074841375,-1.8159466797040473,0.93,0.441
2,Gm10330,1.44083923874194e-5,0.37888308621958056,0.3729753486236144,0.907,0.546
2,Tmem51,1.4484537574840756e-5,0.3808854000680125,0.27044078069229927,0.907,0.555
2,Sfi1,1.454217442724825e-5,0.38240101873891996,1.2745213903924872,0.93,0.794
2,Gm18119,1.4584939938947713e-5,0.38352558063456904,0.6909454299422935,0.953,0.538
2,Gpat3,1.4621916280890483e-5,0.38449791052229615,-0.11944994643536166,0.93,0.521
2,Car5b,1.4637110820637549e-5,0.384897466139485,0.23235478774436702,0.953,0.664
2,Gm5805,1.4648239462427387e-5,0.3851901049039906,0.5230902926152781,0.953,0.824
2,Gm10382,1.470336124350575e-5,0.3866395872592272,0.41792693553587756,0.953,0.475
2,Cfap126,1.4795115715998747e-5,0.38905236286790307,0.40896421231604574,0.953,0.605
2,Mmp23,1.4812910261919361e-5,0.3895202882474315,0.5391062884311537,0.884,0.504
2,Gm16379,1.4822048594849891e-5,0.38976058985017276,0.6564130239828647,0.953,0.504
2,Klhl3,1.4878657408937615e-5,0.3912491752254235,0.3258297347221708,1,0.992
2,Gm5915,1.5017804385421895e-5,0.39490818411905415,0.6004646841114266,0.93,0.71
2,Mindy2,1.5023824628850664e-5,0.39506649244025704,0.1091828008975213,0.977,1
2,Ncor1,1.5095242132799507e-5,0.3969444871240958,-0.36919410982849854,1,0.996
2,Elavl2,1.5099171350127272e-5,0.39704780982294674,-0.751560790939406,1,0.983
2,Ppard,1.5124397703885244e-5,0.39771116202136636,0.7051820347382967,0.907,0.63
2,Rmi2,1.5140578955041947e-5,0.39813666420178306,0.5594615048040559,0.93,0.693
2,Acot13,1.515776480979134e-5,0.3985885834382731,-0.470022812070952,0.977,0.992
2,Ppid,1.5166901887051988e-5,0.3988288520219191,-0.6253741387611464,0.977,0.996
2,Cdc37,1.5172579560142424e-5,0.3989781521135052,-0.58023219241952,1,1
2,Olfr1160,1.517429563477595e-5,0.3990232780120684,0.8344727413199985,0.93,0.534
2,Foxp4,1.5204164619469713e-5,0.3998087128335756,0.5121422771535282,0.907,0.45
2,Vmn1r88,1.5218744226367657e-5,0.4001920981765639,0.6163066290495376,0.907,0.71
2,Gclm,1.524248398922527e-5,0.4008163589806677,-0.6078359352227816,1,1
2,Gm10053,1.5249845629307339e-5,0.4010099406682658,-0.617167886260443,1,1
2,Pigk,1.5370130540058493e-5,0.4041729526813781,-0.6420428389317543,0.977,0.987
2,Olfr1293-ps,1.5396081446210903e-5,0.40485535770956194,0.76993372608912225,0.953,0.576
2,Fbxl19,1.5479180898969797e-5,0.4070405409193098,0.24018173477997617,0.93,0.731
2,Stab1,1.5586361796372595e-5,0.40985896979741376,-0.8585553253871969,0.907,0.576
2,Grm8,1.565774363324595e-5,0.4117360265798355,-0.7526939620623398,0.884,0.433
2,Tesk2,1.5660254979481267e-5,0.4118020649404394,3.0497239301646277,0.953,0.597
2,Ralbp1,1.5666416922519707e-5,0.41196409939457823,-0.3871317666680687,1,1
2,Slc1a2,1.5800605839082482e-5,0.41549273114451296,-0.277584231458611,0.907,0.571
2,Eef2,1.582509776404381e-5,0.41613677080329603,-0.43132005328399536,1,1
2,Uroc1,1.587487788187011e-5,0.41744578878165645,0.6800571137995576,0.977,0.55
2,Actn3,1.591132672679492e-5,0.4184042476077992,0.6144038750693003,0.884,0.42
2,Tmed10,1.595522337588752e-5,0.4195585538923382,-0.6466077010704785,0.977,1
2,Gm49378,1.601664379051397e-5,0.4211736651153553,-0.2719270697365973,0.93,0.399
2,Nnat,1.602426209545304e-5,0.4213739960620331,-0.6062147597961265,0.907,0.492
2,Hsh2d,1.6025601563386706e-5,0.4214092187108168,0.5972863227280485,0.93,0.492
2,Rgs9,1.602763784308175e-5,0.42146276472167765,0.153856482949559,0.907,0.416
2,Loxl1,1.607250042116845e-5,0.42264247107504554,0.2488749719664336,0.86,0.387
2,AC126807.1,1.6079623012765946e-5,0.4228297667436933,0.5471628433022121,0.953,0.714
2,Grcc10,1.6178302402065794e-5,0.42542463996472213,-0.5156777971232813,1,0.996
2,A630023A22Rik,1.626580214941716e-5,0.4277255333210736,-0.5721654526092095,0.86,0.471
2,Klf6,1.63423300181427e-5,0.42973791015708046,-1.141305756332768,0.977,0.996
2,Syt9,1.6395796951858572e-5,0.431143876646073,-0.8436905196848201,0.953,0.971
2,Car15,1.6418654932256507e-5,0.4317449500986171,0.2293019365277107,0.93,0.588
2,Col11a1,1.6498474442874077e-5,0.4338438839498167,-0.8158490750060272,0.93,0.479
2,Gm6075,1.6535935475300674e-5,0.4348289592585065,0.5531652363207868,0.953,0.66
2,Ech1,1.662059097202991e-5,0.43705506020049845,-0.3643101459816851,0.977,0.992
2,Pcdhga10,1.6646607947584787e-5,0.43773920258968957,-0.15293536814042463,0.884,0.391
2,Prodh,1.6675551927884437e-5,0.43850031349564916,0.2759079306634496,0.907,0.63
2,Fcgr2b,1.6696435685128794e-5,0.43904947277614675,-0.9720195827801359,0.907,0.429
2,Rcan3,1.6833101648406516e-5,0.4426432409464977,-0.9882877173131677,0.93,0.979
2,Gab3,1.6926477752698578e-5,0.4450986589849618,0.5274466976594143,0.93,0.672
2,Mustn1,1.694295278667508e-5,0.44553188647840786,0.6907470531745847,0.93,0.5
2,AL603804.1,1.6956067554618087e-5,0.4458767524162372,0.675649242845782,0.93,0.496
2,Dynlrb1,1.6957163801022768e-5,0.4459055793116947,-0.5263959381025973,1,1
2,Gm28729,1.6962843780463473e-5,0.4460549400510675,-0.3917950010656429,0.93,0.462
2,Jak3,1.6991444696944064e-5,0.4468070297508411,0.266919147436195,0.907,0.437
2,Atrnl1,1.7020852364027927e-5,0.44758033376447837,-0.808621884600198,0.953,0.987
2,Schip1,1.7022058615811966e-5,0.4476120533613915,-0.743026112379094,0.977,0.996
2,Rsc1a1,1.702703706156069e-5,0.4477429665707999,0.3914767855872048,0.884,0.403
2,Vmn1r68,1.705472383935135e-5,0.44847101807958306,0.7736176658595579,0.93,0.597
2,Efhb,1.710863690164101e-5,0.449888715965552,0.3981636807144475,0.907,0.441
2,Bhlha9,1.7116587018010098e-5,0.45009777222559355,0.16149819020001321,0.93,0.504
2,Hivep2,1.716742602489841e-5,0.4514346347507286,-0.8818888790246673,0.977,0.996
2,Gm14584,1.7199238811074657e-5,0.4522711837760192,0.5520763641681291,0.907,0.45
2,Kcmf1,1.7250502401525678e-5,0.45361921115051923,-0.6183706399993802,0.977,1
2,Inpp4b,1.7356378968111806e-5,0.45640334134546806,-0.726094422247698,0.93,0.433
2,Vcpkmt,1.747764324193897e-5,0.45959210669002715,0.4832495198125473,0.953,0.66
2,Ndufs2,1.750651384781433e-5,0.4603512881421256,-0.6310277672530047,1,1
2,Vmn1r81,1.7515941470727964e-5,0.46059919691426254,0.7747429959625394,0.907,0.891
2,Ap1m1,1.7581067854624585e-5,0.4623117603052081,-0.5614178427999086,0.977,0.992
2,Gm17131,1.7787082763170538e-5,0.4677291283403325,0.5892789069278517,0.93,0.496
2,Ckap5,1.7818154559456597e-5,0.4685461922954707,-0.976461837262578,1,0.992
2,Epha1,1.7827756109668834e-5,0.46879867465985164,-0.287521408508065,0.907,0.441
2,Lmbr1l,1.7862430227122577e-5,0.4697104652524153,0.17110100571469,0.93,0.685
2,B3galt4,1.7908704599838926e-5,0.4709272961573644,0.6311573235997616,0.884,0.655
2,Arpc3,1.7908754573087396e-5,0.47092861025390614,-0.6047187549184718,0.977,1
2,Nupl1,1.8039056146798583e-5,0.4743550204362155,0.3503715822575315,0.93,0.45
2,Gm10284,1.804024993042769e-5,0.4743864121705265,0.4997346638541251,0.907,0.773
2,Uty,1.804231297447037e-5,0.47444066197667284,0.6559231445075673,1,0.832
2,Zfp759,1.8053346522248465e-5,0.4747308001490456,2.2616337996813316,0.884,0.613
2,Rasa1,1.8111317366151595e-5,0.47625520146032235,-0.9215465889230954,0.953,0.996
2,Gm1821,1.8163312045055423e-5,0.4776224535367774,-0.8942008044351892,1,1
2,Pdpn,1.8185328667385733e-5,0.4782014026375752,-0.6424783037828983,0.93,0.538
2,Chaf1a,1.826283706870885e-5,0.48023956355876796,-0.18082622061108122,0.907,0.546
2,Erp29,1.8309445438065638e-5,0.481465177239374,-0.5468538697527574,0.977,0.992
2,Gprasp2,1.8367450693839785e-5,0.48299048344521095,-0.8547227697432636,0.977,0.979
2,Cd81,1.8491347723827518e-5,0.4862484797457684,-1.1491183239820497,0.977,0.971
2,Atp5mpl,1.850550432128838e-5,0.4866207416325993,-0.5172093802066478,1,1
2,Il7,1.8589609700550424e-5,0.488832376685674,0.5119093778002275,0.884,0.563
2,1520401A03Rik,1.859024294525658e-5,0.48884902848846706,0.7377396414212345,0.953,0.458
2,Svip,1.8629205673827352e-5,0.48987359239896405,-0.7207097034082874,0.977,1
2,Elob,1.8673742433022283e-5,0.49104473101875395,-0.46267394673635565,1,1
2,Olfr1156,1.8758553338250625e-5,0.49327491858263844,0.6514170657556559,0.907,0.454
2,Psma7,1.8760699425578903e-5,0.4933313520950228,-0.42627259257963956,1,1
2,Lonrf3,1.8770194670015745e-5,0.49358103904273404,-0.4238380173075579,0.907,0.403
2,Tex14,1.877282606589642e-5,0.49365023422881227,-0.13113099782207605,0.907,0.508
2,Ndufc2,1.884407533116935e-5,0.49552380490842923,-0.7068339574606561,0.977,1
2,Cst3,1.8933901584354608e-5,0.49788587606218876,-0.45638477463563376,1,1
2,Gm14648,1.8952052604019723e-5,0.49836317527530266,0.5284955490621278,0.907,0.403
2,AC140047.2,1.8963660967256128e-5,0.49866842879496714,0.5163815336964604,1,0.765
2,Ndfip2,1.9020035749508792e-5,0.5001508600690832,-0.46122305517782625,0.977,1
2,Ccl3,1.9035853163313797e-5,0.5005667947824995,-3.0825346264772877,0.93,0.441
2,Ajuba,1.9154438874182184e-5,0.5036851246354948,-0.8369495383684057,0.93,0.441
2,Nacad,1.915637112777495e-5,0.50373593517597,-0.7317608755282379,0.977,0.971
2,Sv2c,1.936235136206864e-5,0.509152391416957,-0.9069757145615975,0.977,0.996
2,Hspd1,1.945507990441428e-5,0.5115907811664779,-0.5565927944787719,1,1
2,Srgap3,1.9506465974528602e-5,0.5129420292662041,-0.7783473100340119,0.953,0.983
2,Pxylp1,1.9537372069373947e-5,0.5137547359362573,0.1611244834135982,0.907,0.412
2,Abcb4,1.9593890630089427e-5,0.5152409480088316,0.1466249137184834,0.907,0.613
2,Clgn,1.9606861244901434e-05,0.5155820232959281,-0.573650834236437,0.977,0.979
2,Susd1,1.976289287616304e-5,0.5196850310715833,0.4606478105204994,0.93,0.513
2,Foxn3,1.9799791924998486e-5,0.5206553284597601,-1.0326664814002138,0.977,0.996
2,Ccndbp1,1.9877756889572847e-5,0.5227054951682076,-0.6456243421303531,0.977,0.992
2,Hnrnpab,1.99006826156252e-5,0.5233083500604803,-0.7611702752443259,1,1
2,Efs,1.9982762739609075e-5,0.5254667290007602,-0.2008598139146221,0.93,0.45
2,Kank2,1.999525633171694e-5,0.5257952604988287,-0.36829585459323333,0.93,0.546
2,Gm47476,2.002585985432612e-5,0.5266000107293597,0.7787676829294174,0.93,0.693
2,Chst15,2.0047310277121656e-5,0.5271640710471911,-0.4767514706079018,0.907,0.508
2,Hsd3b2,2.0053705959018954e-5,0.5273322518983624,1.1165676798623034,0.953,0.483
2,Dnajb6,2.0082805471254458e-5,0.5280974526721073,-0.4464100824627728,1,1
2,Sri,2.00883021688906e-5,0.5282419938331473,-0.5722794102636337,1,0.996
2,Rpl19-ps1,2.0116735000138743e-5,0.5289896635636484,0.6763578937192473,0.907,0.462
2,Ppm1a,2.016626256787633e-5,0.530292040484876,-0.5770060105524646,0.977,1
2,Dhx9,2.02170050053245e-5,0.531626363620013,-0.7542986370837461,0.953,0.996
2,Park7,2.0268710903167937e-5,0.5329860219097041,-0.5518782846758583,1,1
2,Gja8,2.0319536895189714e-5,0.5343225421959087,0.577782078360604,0.953,0.521
2,Atrx,2.0343410250953497e-5,0.5349503159590732,-0.2410673791604223,0.977,0.996
2,Sult1a1,2.0402173241308566e-5,0.5364955475534501,-0.8339092636930523,0.93,0.517
2,Cntn4,2.0453479594889188e-05,0.5378446994272061,0.34465653820793785,0.907,0.508
2,Unc5b,2.0463566307480697e-5,0.5381099396215124,-0.14150047307814098,0.86,0.391
2,Dlg3,2.051194070975988e-5,0.5393819929038458,-0.42868741696895374,0.93,0.538
2,AC132444.6,2.0528135639233068e-5,0.5398078547692727,0.39509084666482464,0.907,0.618
2,Fam228b,2.0595157657972674e-5,0.5415702657740494,0.25028847289207434,0.93,0.513
2,Rhpn1,2.0672669492577873e-5,0.5436085169768278,0.26691914743619516,0.93,0.559
2,AA414768,2.084156495941206e-5,0.5480497921726996,0.4856670294696932,0.93,0.626
2,Spred3,2.087627942106467e-5,0.5489626436563165,0.5558926741855965,0.907,0.664
2,Gm10269,2.0885849184677858e-5,0.549214290160289,0.4129606826425281,0.953,0.655
2,Slc35a5,2.089790742175669e-5,0.5495313735625139,-0.5873108682577346,0.977,0.987
2,Intu,2.0912495370619757e-5,0.5499149782658171,0.44918768373891443,0.93,0.613
2,Gm48663,2.092039003594418e-5,0.5501225763851881,0.5037424370681456,0.93,0.601
2,Cd160,2.0936046222730674e-5,0.5505342714729258,0.42185977315780415,0.837,0.387
2,Iqcn,2.098212774734163e-5,0.5517460312440955,0.23278155746819773,0.907,0.626
2,Mks1,2.0983730832111075e-5,0.5517881859611928,0.19291856599241808,0.93,0.521
2,Ccdc151,2.10664921058836e-5,0.5539644764163152,0.3032152766591851,0.907,0.525
2,Cngb1,2.113359669558034e-5,0.5557290587069806,-0.769436267781621,0.93,0.454
2,Olfr418,2.115840281525471e-5,0.5563813604299378,0.5236945627983065,0.907,0.471
2,Tmem25,2.1172102734335873e-5,0.5567416135020962,-1.0319503763881706,0.953,0.971
2,Ak3,2.123937861147258e-5,0.558510699967283,-0.5103236998284002,0.953,0.996
2,Tatdn2,2.1254924960291174e-5,0.5589195067558167,0.291675246521766,0.93,0.622
2,Gm4366,2.1291851857187064e-5,0.559890536436591,0.2535401176349952,0.907,0.395
2,Cds2,2.1304642264629624e-5,0.5602268729907006,-0.7548863347797043,1,1
2,Cfap99,2.133004321097194e-5,0.5608948162757181,0.4595642253785909,0.907,0.441
2,Dcst1,2.1422777814450647e-5,0.5633333654087942,0.5425535900496226,0.907,0.462
2,Ccdc18,2.1426654358480654e-5,0.5634353030106073,0.5050788846309595,0.907,0.445
2,Tsg101-ps,2.144358953532968e-5,0.5638806304210293,0.6986727919669042,0.884,0.454
2,Tpr,2.1491042032275553e-5,0.5651284412807179,-0.8334132715486016,0.977,0.996
2,1700056E22Rik,2.1502859837343847e-5,0.5654392022827938,0.5050788846309595,0.907,0.45
2,Gm32102,2.1504906617095277e-5,0.5654930244031374,0.5810277378642581,0.907,0.454
2,Cyp4b1,2.1527015164445843e-5,0.5660743907642679,-0.4489848312021816,0.86,0.445
2,Snx22,2.165665326515123e-5,0.5694833542604167,0.5325336345076672,0.93,0.908
2,Srms,2.168072625989165e-5,0.5701163777301109,-0.39147098196469887,0.907,0.445
2,Rgsl1,2.1732289875946287e-5,0.5714722945778835,0.3831615173752011,0.93,0.475
2,Vmn1r209,2.17569985508955e-5,0.5721220338943481,0.6729115071120317,0.953,0.521
2,Fjx1,2.175806638264699e-5,0.5721501135980852,-1.8252798845962888,0.93,0.58
2,Plekhh2,2.1877703103962192e-5,0.5752960808217898,2.340228911630306,0.93,0.475
2,Papss2,2.1896467451814915e-5,0.5757895081129251,0.5827240285251565,0.907,0.445
2,Eaf2,2.197709964813422e-5,0.5779098123473374,0.2000641726799437,0.907,0.555
2,Gm21962,2.1991502251755383e-5,0.5782885432121596,0.16615407880373678,0.907,0.55
2,Gm12182,2.1993410638984707e-5,0.5783387261627418,0.5346421990636182,0.953,0.685
2,Pcdha12,2.202605134676288e-5,0.5791970462144767,-1.7944813972279485,0.884,0.42
2,Wdr62,2.2079794232957444e-5,0.5806102691498489,0.1658063269221033,0.884,0.513
2,Ctsa,2.2172945735532978e-5,0.5830597810615752,-0.6537237172014869,0.977,0.996
2,Ube2v1,2.2200451985407964e-5,0.5837830854082878,-0.44501636388293786,1,1
2,Gm7429,2.2259037562480973e-5,0.5853236517429996,0.8429485233873435,0.791,0.416
2,Cab39l,2.237642508489991e-5,0.5884104740325281,-0.8966964358361729,1,1
2,Gm49760,2.2405987140528996e-5,0.5891878378473505,0.6069364927617678,0.93,0.458
2,Gm48364,2.2410844051373537e-5,0.5893155551749185,0.596877105581385,0.953,0.471
2,Fut7,2.2475564527951154e-5,0.5910174448270036,0.12566529508283714,0.93,0.458
2,Pcdhb7,2.2498775853065784e-5,0.5916278098322179,-0.9299963678844292,0.93,0.471
2,Pthlh,2.2518125874273705e-5,0.5921366379899013,-0.9330184230725569,0.907,0.441
2,Mafb,2.2525810959912997e-5,0.5923387250018721,-0.2012983897018236,0.907,0.416
2,Brinp3,2.2553214638998455e-5,0.5930593321471034,-0.26135782802641006,0.93,0.454
2,Glis1,2.2681943341319273e-5,0.5964443821033316,3.137237335224505,0.953,0.483
2,Flywch1,2.2701327758452132e-5,0.5969541147362573,-0.547943125429943,0.977,0.996
2,Ajap1,2.271601027505428e-5,0.5973402061928273,-0.20109631742179723,0.884,0.487
2,B3gntl1,2.2785032846162005e-5,0.599155223722676,0.7793795128965557,0.907,0.597
2,Elp5,2.2883969459970967e-5,0.6017568609193965,-0.6157154225396955,0.977,1
2,Vmn2r114,2.293148499408552e-5,0.6030063294044729,0.8602580040540659,0.953,0.882
2,Arhgap18,2.29383496041823e-5,0.6031868411915777,-0.3969048680153269,0.907,0.5
2,Olfr1402,2.3049169603088907e-5,0.6061009638828259,0.6433868104317808,0.93,0.504
2,Glb1l2,2.312285890646088e-5,0.6080386978042953,-0.15540362373117422,0.907,0.508
2,Rrp1,2.3126068945046346e-5,0.6081231089789387,-0.5085436414962023,1,1
2,Foxo4,2.3191330851536945e-5,0.6098392360720155,0.8055879958834162,0.535,0.197
2,Cpeb4,2.3212554468775195e-5,0.6103973323109125,-0.6625184296548756,0.977,0.996
2,Gdf15,2.3308119731521435e-5,0.6129103164600876,-1.2624877516032553,0.93,0.513
2,Gabbr1,2.3327224287085935e-5,0.6134126898532117,-0.5439942357323853,0.977,0.996
2,Rpl8,2.342253276920278e-5,0.6159189216989562,-0.5341143836070348,0.977,1
2,Crls1,2.3701802755242554e-5,0.6232626052518582,-0.5451725788074722,0.953,0.992
2,Agtr1b,2.371870462348707e-5,0.623707056779216,-0.48978435242134877,0.884,0.492
2,Vps13c,2.3725749074666974e-5,0.6238922976674427,-1.0206259534255033,0.907,0.95
2,Mapk9,2.3745415670292678e-5,0.6244094504660163,-0.6846531230998636,0.977,0.992
2,Zfp871,2.3819498128398007e-5,0.626357522784354,-0.6419105693444003,0.953,0.992
2,Pcdha2,2.383213120971103e-5,0.6266897222905612,-1.9387438613037058,0.907,0.45
2,Ccdc60,2.389956310464728e-5,0.6284629113998049,0.29715811906807876,0.907,0.655
2,Cyp4f17,2.394958099595066e-5,0.6297781818695186,0.3198966239171843,0.953,0.773
2,Zdhhc2,2.398721642248283e-5,0.6307678430456085,-0.6954939605913637,1,1
2,Gm6375,2.4112891687640435e-5,0.6340725998181929,0.5906813064688647,0.953,0.681
2,Trim65,2.413635345331769e-5,0.634689550408442,0.47899475532749214,0.884,0.634
2,Vmn2r63,2.4146040023127762e-5,0.6349442684481676,0.43880566521179376,0.953,0.626
2,3300002I08Rik,2.429749426839308e-5,0.6389269092816645,0.3594312862257332,0.907,0.567
2,Rorb,2.4436511670496792e-5,0.6425825108873836,0.612288486067295,0.977,0.567
2,Naa60,2.4457397327289346e-5,0.6431317201184006,-0.7264629737992978,0.953,0.983
2,BC025920,2.4544802527723256e-5,0.6454301272690107,-0.1130660490409402,0.93,0.576
2,Pja1,2.4726890168258516e-5,0.650218303864526,-0.5590510479672348,0.977,0.987
2,Becn1,2.473658181708213e-5,0.6504731554619917,-0.6168239363219756,0.977,1
2,Eef1b2,2.4741772773582916e-5,0.6506096568541364,-0.6323082422213258,1,1
2,2810039B14Rik,2.4889647641970375e-5,0.654498174393253,1.1717783909468216,0.93,0.718
2,Crlf2,2.5029210575208397e-5,0.65816812128568,0.5428525632225689,0.93,0.803
2,Cirbp,2.502946558522643e-5,0.6581748270291142,-0.48357903589720586,0.977,0.992
2,Chpt1,2.506368222485446e-5,0.6590745877847729,0.5744062073116805,1,1
2,Npdc1,2.5093248313064275e-5,0.6598520576403382,-0.5334402701119796,1,1
2,Vmn2r95,2.5155480354753728e-5,0.661488511408604,0.5637102416461856,0.953,0.521
2,Wfdc3,2.5198702630664346e-5,0.6626250843759497,0.18706583974698043,0.907,0.592
2,Zfp454,2.527180158065971e-5,0.6645472943650277,0.48260078309147825,0.907,0.601
2,Chn1,2.531439215131155e-5,0.6656672560108885,-0.5144867542678417,0.977,0.996
2,Chrna1,2.5411166001169717e-5,0.6682120211667589,0.17353278718200005,0.93,0.697
2,Pea15a,2.5435981336315024e-5,0.6688645652197399,-0.5736958049843812,1,1
2,Olfr1085,2.5506466507295355e-5,0.6707180432758386,0.39984025852183136,0.907,0.462
2,Lancl1,2.5526843550072576e-5,0.6712538779927084,-0.7546152943372091,0.977,1
2,Appbp2,2.5593570730427837e-5,0.6730085359273303,-0.712956215218,0.953,0.996
2,Gm6863,2.56312808022031e-5,0.6740001599747327,0.294626076606037,0.953,0.534
2,1700037H04Rik,2.577284567133976e-5,0.6777227497735503,-0.7315738605520892,0.977,0.992
2,Bcorl1,2.588007910100537e-5,0.6805425600400372,0.11297919577019244,0.953,0.681
2,Sipa1,2.5939699925199467e-5,0.6821103492330451,0.8705512128135318,0.907,0.668
2,Rpl27-ps2,2.5989037382636406e-5,0.6834077270138069,0.7030182622428686,0.907,0.479
2,Esco2,2.6001022088471718e-5,0.6837228768384523,0.31819027354205115,0.93,0.542
2,Plekhf1,2.601105925281722e-5,0.6839868141120816,-0.35123901668998125,0.953,0.517
2,Fkbp4,2.601761797321432e-5,0.6841592822236437,-0.7256278349053895,0.977,1
2,Tmem144,2.6042037593940533e-5,0.6848014205702603,0.4410722721837385,0.907,0.437
2,Dhcr24,2.6086139146762255e-5,0.6859611150032603,-0.6859311638539385,0.953,0.992
2,E2f2,2.6277057190907184e-5,0.6909814958920953,0.16842928403683172,0.907,0.437
2,Sema7a,2.6325090477079706e-5,0.6922445791852879,-0.29698173775713144,0.907,0.437
2,Ptpn5,2.636666558027382e-5,0.6933378380988804,-0.13630904955301537,0.93,0.55
2,AC147227.1,2.6458071505571605e-5,0.6957414483105109,0.6715400307697004,0.907,0.471
2,Cdip1,2.646457032301801e-5,0.6959123412140815,-0.7130074624628993,0.977,1
2,Zfp408,2.646491549585888e-5,0.6959214178791051,0.2692442003824387,0.907,0.63
2,Tfg,2.6467693363756227e-5,0.6959944646933337,-0.4035751395171916,0.977,1
2,1700029I15Rik,2.6486937521724506e-5,0.6965005090712676,0.5520763641681291,0.907,0.441
2,Olfr678,2.6488214002660246e-5,0.6965340754139538,0.7814923202659534,0.953,0.504
2,CT010433.1,2.651869284522192e-5,0.6973355470579555,0.45063110060858313,0.907,0.471
2,Zc3h12d,2.664728740486746e-5,0.7007170695983947,0.42902464441920823,0.977,0.496
2,Armc1,2.667880985992914e-5,0.7015459840766967,-0.5697647587666683,0.977,1
2,Fis1,2.6721138461499895e-5,0.7026590569836012,-0.3457074695254958,0.977,1
2,Iqsec1,2.6771396364028257e-5,0.703980638788487,0.9004433568920263,1,0.992
2,Tollip,2.6801841689738485e-5,0.7047812290733632,-0.7295638083128377,0.977,1
2,Tsn,2.683815440709749e-5,0.7057361082890355,-0.25004166013613904,0.977,1
2,Kpna2,2.694363797385964e-5,0.7085099041606131,-0.7704114960653508,0.977,0.987
2,Gm48774,2.705440296271602e-5,0.7114225803075804,0.668851659091677,0.93,0.55
2,Cd276,2.7095214164416047e-5,0.7124957516674844,0.5637102416461854,0.93,0.588
2,Tango6,2.725886541897298e-5,0.7167991250573135,0.3385470174333265,0.907,0.643
2,Gpr157,2.729110255139632e-5,0.7176468326915176,0.4085709037776132,0.907,0.622
2,Gdnf,2.744667666944484e-5,0.7217378096997215,-0.4856433017810299,0.93,0.424
2,Nup210,2.748764336228577e-5,0.7228150698546667,-0.3224384672428715,0.93,0.597
2,Ms4a12,2.7489241159206046e-5,0.7228570855224822,0.6345629600447746,0.953,0.521
2,Itga5,2.750371664038766e-5,0.723237732775634,-0.23716165157592095,0.907,0.559
2,Rtca,2.753164483953562e-5,0.7239721327004287,-0.5527992356454101,0.977,1
2,Mtcp1,2.7584663499455013e-5,0.725366311381669,0.24755382256926395,0.93,0.542
2,Hspg2,2.7606924321882156e-5,0.7259516819682131,-0.8954590449527693,0.93,0.538
2,Nrap,2.7624635988736032e-5,0.7264174279598027,0.32065431349353224,0.953,0.462
2,Tmem254b,2.766808871794709e-5,0.7275600609271367,-0.7964959510874783,0.953,0.983
2,Megf10,2.768323895979303e-5,0.7279584516867175,-0.7669907803819076,0.93,0.525
2,Liph,2.7734556199658866e-5,0.7293078898262295,0.4583572414999568,0.93,0.513
2,Gm3608,2.77417386963249e-5,0.7294967607585596,0.45120576504194876,0.93,0.597
2,Snx20,2.7751284682454123e-5,0.7297477820098136,0.20061980335921253,0.953,0.487
2,mt-Co1,2.7846379999244094e-5,0.7322484084601227,-0.1377397347760212,1,1
2,Il18rap,2.7852604017843792e-5,0.7324120752532204,0.6871932950811861,0.953,0.542
2,Galnt14,2.7914736161652596e-5,0.7340459021068166,-1.2753026253837305,0.953,0.92
2,A4galt,2.793939878342329e-5,0.7346944304088988,-0.7434571607576634,0.977,0.987
2,Rpl30-ps9,2.803947001971652e-5,0.7373259036384656,0.29167524652176613,0.907,0.433
2,Cops9,2.807956469473032e-5,0.7383802332126285,-0.3831776529607094,1,1
2,Gm2033,2.808518101814983e-5,0.738527920053268,0.5900540136535519,0.953,0.664
2,Maob,2.8118265796737868e-5,0.739397917391019,-0.466906739199444,0.884,0.395
2,Poln,2.81653815133207e-5,0.7406368722742811,-0.28763715282525915,0.93,0.45
2,Vmn2r6,2.843513504008879e-5,0.7477303110141748,0.6174163945203284,0.953,0.475
2,Zscan20,2.8437288363587175e-5,0.7477869348088884,0.4522511962767451,0.93,0.479
2,Gorasp2,2.8440757302946873e-5,0.7478781540382909,-0.5318853006914308,0.977,0.996
2,Pnpla7,2.845891544183828e-5,0.7483556404585795,0.18969363561036912,0.86,0.605
2,Stard3nl,2.870642640633816e-5,0.7548641887810682,-0.44986683590097964,1,1
2,Nrros,2.8708824028359277e-5,0.7549272366497356,0.35222889063861396,0.884,0.609
2,Vmn2r26,2.8713488305169226e-5,0.7550498884727299,0.8751782680684892,0.953,0.538
2,Aldoart1,2.8800654627217673e-5,0.7573420140773159,0.5527134562698441,0.953,0.689
2,Txnl4a,2.8829197960381985e-5,0.7580925895662047,-0.3692742656760286,1,1
